Student_ID,Age,Gender,Family_Income,Internet_Access,Study_Hours_per_Day,Attendance_Rate,Assignment_Delay_Days,Travel_Time_Minutes,Part_Time_Job,Scholarship,Stress_Index,GPA,Semester_GPA,CGPA,Semester,Parental_Education,Dropout,Department_Arts,Department_Business,Department_CS,Department_Engineering,Department_Science
7786,21.1,Female,36241.0,1,1.51,84.8,3,27.6,0,0,5.1,2.17,2.68,2.68,Year 1,0,0,False,True,False,False,False
7787,21.2,Female,41201.0,1,5.03,80.5,2,38.4,0,1,6.0,3.32,3.88,3.84,Year 4,0,0,False,False,True,False,False
7788,19.6,Female,57487.0,1,4.32,85.9,2,38.5,1,1,4.3,1.97,1.92,1.98,Year 4,2,0,False,False,False,False,True
7789,20.9,Male,25000.0,1,4.18,72.5,1,23.0,1,0,7.5,2.75,2.8,2.8,Year 1,2,1,False,False,True,False,False
7790,23.5,Female,47861.0,1,4.53,93.2,0,23.6,0,1,5.2,3.44,3.69,3.69,Year 1,0,0,False,False,False,False,True
7791,21.3,Male,59743.0,1,3.88,84.0,1,23.1,0,0,6.5,0.64,0.88,0.86,Year 4,1,0,False,False,True,False,False
7793,19.0,Female,25000.0,1,4.22,82.0,2,40.6,0,0,2.2,2.34,2.29,2.24,Year 4,1,0,False,False,False,False,True
7794,20.0,Male,37991.0,1,2.62,86.8,0,44.4,0,1,4.3,2.55,2.3,2.3,Year 1,1,0,False,False,True,False,False
7795,21.2,Male,25000.0,1,5.93,64.0,5,27.4,1,1,5.2,0.74,1.17,1.17,Year 1,0,0,False,False,False,False,True
7796,23.6,Male,25000.0,1,3.15,81.1,1,43.2,0,0,5.7,1.38,1.58,1.58,Year 1,0,1,False,False,False,False,True
7797,18.1,Female,36880.0,1,2.42,75.7,0,35.3,1,0,6.6,1.43,1.35,1.32,Year 4,0,0,True,False,False,False,False
7798,20.3,Male,31147.0,1,4.5,79.1,2,31.6,0,0,7.7,2.66,2.81,2.84,Year 3,0,0,False,False,False,False,True
7799,21.3,Male,59101.0,1,2.93,90.1,4,52.4,1,0,4.2,1.39,1.59,1.59,Year 3,0,1,False,False,False,True,False
7800,17.0,Female,25000.0,1,5.55,69.2,1,33.9,1,1,5.1,2.57,2.59,2.59,Year 1,1,0,True,False,False,False,False
7801,19.2,Male,27435.0,1,1.41,87.9,0,28.4,0,0,7.5,1.23,0.75,0.88,Year 3,0,1,False,False,False,False,True
7803,19.2,Male,25000.0,1,3.52,92.2,0,15.2,0,1,2.4,2.7,2.85,2.85,Year 1,0,0,True,False,False,False,False
7805,20.6,Male,58085.0,1,3.04,86.7,2,33.1,0,1,4.6,2.5,2.43,2.34,Year 4,0,0,False,False,False,True,False
7806,19.8,Male,25000.0,1,3.65,84.0,0,38.6,1,1,6.5,0.79,0.75,0.75,Year 2,1,1,False,False,False,False,True
7807,21.9,Male,60445.0,1,6.25,81.6,3,32.9,1,1,6.5,2.24,2.21,2.28,Year 2,3,1,True,False,False,False,False
7809,24.6,Female,25000.0,1,1.91,65.1,6,19.4,1,0,6.7,1.66,1.89,1.88,Year 3,1,1,False,False,True,False,False
7810,17.0,Female,40873.0,1,3.7,83.0,2,24.8,0,0,6.0,3.93,3.79,3.82,Year 2,0,0,True,False,False,False,False
7811,22.3,Male,40680.0,1,2.53,90.2,3,32.9,1,1,3.6,2.66,2.68,2.68,Year 1,0,0,False,False,False,True,False
7812,20.6,Male,38321.0,1,4.75,69.0,1,14.4,0,0,4.4,3.05,3.13,3.17,Year 4,1,0,False,False,False,False,True
7813,21.3,Female,27306.0,1,4.65,86.8,4,46.9,1,0,2.0,4.0,4.0,4.0,Year 3,1,0,False,False,True,False,False
7814,20.1,Male,25000.0,1,3.83,84.6,2,33.8,0,1,3.4,1.85,2.02,2.04,Year 4,3,0,True,False,False,False,False
7815,21.3,Female,66684.0,1,4.49,65.0,0,33.4,0,1,2.1,1.24,1.12,1.12,Year 1,1,0,False,False,False,True,False
7816,21.3,Male,27975.0,1,2.61,90.8,2,27.9,0,1,2.7,2.65,3.13,3.0,Year 4,3,0,False,True,False,False,False
7818,19.0,Male,39124.0,0,3.26,94.6,1,31.1,1,0,4.8,4.0,3.9,3.9,Year 1,2,0,False,False,False,False,True
7819,20.0,Male,25000.0,1,6.18,86.6,4,39.0,0,0,2.3,3.78,3.86,3.86,Year 1,1,0,False,False,False,False,True
7820,21.5,Female,25000.0,0,3.58,84.4,1,28.2,0,1,6.3,2.77,2.31,2.36,Year 3,1,0,False,True,False,False,False
7821,22.3,Female,25000.0,1,3.41,90.1,0,42.8,1,0,6.0,3.59,3.54,3.56,Year 2,2,0,False,False,False,True,False
7823,19.9,Female,25000.0,1,4.76,66.3,1,38.4,1,1,3.9,1.59,1.51,1.46,Year 4,1,1,False,False,False,False,True
7824,21.6,Male,48235.0,1,5.88,68.4,2,28.7,1,0,6.6,2.55,2.32,2.32,Year 1,0,1,False,True,False,False,False
7825,23.1,Male,27770.0,1,4.46,80.9,2,34.6,0,1,3.5,3.07,3.08,3.04,Year 3,2,0,False,False,False,True,False
7827,20.9,Female,25000.0,1,2.93,95.3,0,17.0,1,0,7.1,3.03,3.15,3.12,Year 4,2,0,True,False,False,False,False
7828,20.5,Female,25000.0,1,3.73,74.1,3,37.8,0,0,5.4,2.33,2.86,2.93,Year 4,3,0,False,False,True,False,False
7829,21.4,Male,32509.0,1,2.56,82.7,6,42.7,0,0,2.9,3.3,3.19,3.29,Year 2,0,0,False,False,True,False,False
7830,18.5,Male,90544.0,0,3.34,86.7,2,56.3,1,1,6.9,2.75,2.94,2.97,Year 3,0,0,False,False,False,False,True
7831,20.6,Female,40888.0,0,3.14,100.0,1,30.9,1,0,4.4,2.66,2.54,2.38,Year 3,1,0,False,False,False,True,False
7832,22.6,Male,204684.0,1,2.09,91.2,1,5.0,1,1,6.0,0.0,0.25,0.4,Year 4,0,1,False,False,False,False,True
7833,22.4,Male,36288.0,1,5.22,76.7,2,8.6,0,0,6.7,1.36,1.3,1.3,Year 1,2,0,False,True,False,False,False
7834,20.4,Male,34246.0,1,4.77,86.2,1,19.4,1,0,4.0,3.12,3.3,3.34,Year 3,2,0,False,False,True,False,False
7835,21.5,Male,25000.0,1,3.48,87.6,0,45.4,0,0,9.4,2.44,3.09,3.09,Year 4,0,1,False,False,False,False,True
7836,19.2,Male,38437.0,1,4.42,87.0,1,56.4,0,1,5.4,2.98,3.16,3.06,Year 4,2,0,False,False,False,True,False
7837,22.5,Male,32899.0,1,3.46,74.2,0,25.1,0,0,4.3,1.78,1.55,1.47,Year 3,0,0,True,False,False,False,False
7838,20.8,Female,25000.0,1,3.71,98.3,1,30.6,0,0,7.3,2.3,2.5,2.55,Year 4,2,1,False,False,False,True,False
7840,20.2,Male,28542.0,1,3.98,87.4,0,37.8,0,0,1.8,4.0,4.0,3.96,Year 3,0,0,False,False,False,False,True
7843,22.4,Male,25000.0,1,5.07,80.4,1,18.4,1,1,9.3,0.0,0.65,0.65,Year 3,1,0,False,False,False,False,True
7845,24.5,Female,25000.0,1,5.33,62.2,1,13.9,0,0,8.2,1.47,1.22,1.29,Year 2,1,1,False,True,False,False,False
7846,24.2,Female,47575.0,0,3.31,89.1,1,19.7,0,0,5.9,2.58,2.3,2.25,Year 4,0,0,False,True,False,False,False
7847,19.0,Female,33059.0,1,5.27,77.5,2,14.8,0,0,2.9,2.74,2.72,2.72,Year 1,2,0,False,True,False,False,False
7848,21.2,Male,25136.0,1,4.56,83.1,0,17.8,0,0,7.1,3.18,3.17,3.09,Year 3,0,0,False,False,False,True,False
7849,19.6,Male,25000.0,1,2.88,96.4,3,16.1,1,1,6.1,1.75,1.7,1.71,Year 4,2,1,False,False,False,True,False
7850,20.3,Female,34406.0,1,3.61,87.0,3,36.9,0,1,3.9,3.14,3.44,3.34,Year 4,3,0,False,False,False,False,True
7852,20.3,Male,28669.0,1,0.97,72.2,1,29.4,0,0,3.6,2.35,2.32,2.33,Year 3,2,0,False,False,False,True,False
7853,21.8,Male,25000.0,1,4.25,67.3,1,16.9,1,1,4.4,2.36,2.59,2.59,Year 1,1,0,True,False,False,False,False
7854,22.2,Female,70261.0,1,2.54,75.3,3,17.4,0,1,6.7,1.81,2.13,2.15,Year 3,1,0,False,False,False,False,True
7855,18.8,Male,49714.0,1,2.63,79.8,1,16.9,1,1,3.9,2.88,2.49,2.51,Year 3,1,0,False,False,True,False,False
7856,19.1,Female,70152.0,1,4.2,100.0,1,41.7,0,0,5.7,3.65,3.97,4.0,Year 2,1,0,False,True,False,False,False
7857,18.3,Female,59171.0,1,3.55,90.1,1,27.8,1,0,6.1,2.39,2.18,2.24,Year 4,0,0,False,False,True,False,False
7858,19.1,Male,42421.0,1,2.7,84.9,4,21.0,0,1,5.4,2.29,2.31,2.31,Year 1,2,0,False,False,False,False,True
7859,17.0,Female,25000.0,0,4.2,85.6,2,18.0,1,0,2.6,3.65,3.72,3.72,Year 1,1,0,False,True,False,False,False
7860,22.2,Female,89862.0,1,2.88,85.8,2,13.9,0,0,6.8,2.63,2.97,3.03,Year 2,2,0,False,True,False,False,False
7861,25.5,Female,25000.0,1,2.88,68.0,2,21.4,0,0,3.4,0.0,0.0,0.0,Year 1,1,1,False,False,False,False,True
7862,21.3,Male,25310.0,0,5.53,70.7,2,12.8,0,1,4.5,3.9,3.52,3.43,Year 4,2,0,False,False,True,False,False
7863,17.9,Male,45440.0,1,4.21,85.6,1,24.8,0,0,4.7,2.99,2.62,2.64,Year 3,1,0,False,False,True,False,False
7864,19.6,Female,46813.0,1,4.43,82.0,5,21.5,0,1,5.4,1.69,1.58,1.55,Year 2,0,1,False,False,False,True,False
7865,20.0,Male,41913.0,1,6.04,84.4,2,20.6,1,0,5.7,0.93,1.1,1.1,Year 1,1,0,False,False,False,True,False
7866,18.8,Male,25000.0,1,3.7,94.8,3,44.9,1,0,6.7,2.69,2.74,2.7,Year 4,2,0,False,False,False,True,False
7867,22.9,Male,25000.0,1,3.18,76.5,3,27.1,0,0,4.9,3.15,3.41,3.33,Year 4,0,0,False,True,False,False,False
7868,22.8,Female,136042.0,1,3.2,79.0,1,27.8,0,1,3.3,2.87,2.71,2.68,Year 4,2,0,True,False,False,False,False
7869,18.5,Male,29039.0,1,6.41,84.0,3,45.4,1,0,7.5,0.69,0.58,0.58,Year 1,2,1,False,True,False,False,False
7870,22.6,Male,26982.0,1,3.88,68.4,3,13.7,1,1,4.8,2.39,2.82,2.82,Year 1,3,0,False,False,False,True,False
7871,24.4,Male,25000.0,1,2.79,70.2,0,24.2,0,0,5.2,2.68,3.32,3.39,Year 3,1,0,False,True,False,False,False
7872,25.2,Female,34434.0,1,4.17,92.9,1,11.4,0,0,3.7,3.58,3.21,3.24,Year 3,3,0,False,False,False,True,False
7873,27.3,Female,33484.0,1,3.19,79.6,3,30.8,0,0,3.9,1.7,1.89,1.87,Year 4,1,0,False,False,False,True,False
7875,27.2,Female,37385.0,1,6.12,83.9,2,5.0,0,1,3.0,3.64,3.26,3.26,Year 1,1,0,True,False,False,False,False
7876,20.2,Male,85658.0,1,4.16,68.6,2,40.3,0,0,3.3,1.67,1.72,1.72,Year 1,0,0,False,True,False,False,False
7877,19.7,Female,25000.0,1,2.34,79.5,2,33.7,1,0,4.7,0.6,0.8,0.75,Year 2,0,1,False,True,False,False,False
7878,21.7,Female,30511.0,1,3.43,77.4,1,30.4,0,0,6.1,1.46,1.59,1.6,Year 2,0,1,False,False,False,False,True
7880,21.9,Male,35483.0,1,3.01,65.1,1,39.3,0,0,2.7,1.64,1.44,1.4,Year 2,2,1,False,False,True,False,False
7881,18.1,Female,25000.0,1,5.3,75.6,5,50.2,0,0,3.3,4.0,4.0,4.0,Year 2,3,0,False,False,True,False,False
7882,20.5,Female,25000.0,1,3.06,78.3,1,25.1,0,1,4.8,0.39,0.09,0.09,Year 4,0,1,False,False,False,True,False
7883,23.8,Female,25000.0,1,7.44,78.1,3,26.2,1,0,3.7,2.51,2.59,2.53,Year 3,0,0,False,True,False,False,False
7884,20.9,Male,31529.0,1,0.6,90.4,4,30.3,1,0,9.5,0.29,0.28,0.22,Year 3,1,1,False,False,True,False,False
7885,21.3,Male,38479.0,1,3.42,75.7,1,25.2,1,0,9.1,1.11,0.77,0.82,Year 2,2,1,False,False,False,False,True
7886,22.0,Female,90788.0,1,4.15,100.0,2,27.9,0,0,7.6,1.36,1.46,1.46,Year 3,1,1,False,False,True,False,False
7889,22.3,Male,25000.0,1,3.64,86.8,0,33.5,0,0,7.9,2.37,2.17,2.25,Year 3,0,0,False,False,False,True,False
7890,20.4,Female,25000.0,1,5.63,87.8,3,54.4,0,0,5.7,3.39,3.86,3.88,Year 3,2,0,False,False,False,True,False
7891,21.4,Male,25000.0,0,2.4,79.5,2,47.6,0,0,4.0,2.97,3.06,3.06,Year 1,2,0,False,False,True,False,False
7892,23.3,Male,91750.0,1,3.69,91.2,0,17.4,1,1,9.3,1.13,0.94,0.92,Year 2,1,0,False,True,False,False,False
7893,18.4,Male,35337.0,1,2.55,74.2,3,50.9,1,0,6.5,1.53,1.86,1.86,Year 3,3,0,False,False,False,True,False
7894,18.8,Male,25000.0,1,3.36,86.7,4,46.5,0,0,8.1,0.59,0.64,0.64,Year 2,2,1,False,True,False,False,False
7895,17.0,Female,25000.0,1,3.67,81.2,0,47.9,0,0,8.8,0.03,0.0,0.0,Year 4,3,1,False,False,True,False,False
7896,19.8,Female,25000.0,1,4.8,84.3,1,22.5,1,1,2.3,2.35,3.05,3.05,Year 2,2,0,False,True,False,False,False
7897,23.9,Female,25000.0,1,2.68,83.8,3,32.5,1,0,3.9,2.05,1.95,1.95,Year 1,0,1,False,False,False,False,True
7898,20.7,Female,65497.0,1,3.64,82.1,1,25.3,0,0,5.1,0.87,1.29,1.25,Year 4,0,0,False,True,False,False,False
7899,18.1,Female,29203.0,0,4.03,97.8,2,31.5,0,1,6.4,2.85,2.64,2.71,Year 3,1,0,False,False,False,False,True
7900,19.9,Male,25000.0,1,4.19,77.3,0,51.0,1,0,7.1,0.55,0.24,0.24,Year 1,1,1,False,False,False,False,True
7901,17.7,Male,118928.0,0,2.56,75.7,0,31.7,0,1,5.4,1.16,1.03,1.03,Year 1,0,1,False,False,False,False,True
7902,18.5,Male,25000.0,1,4.3,81.3,1,9.4,0,0,7.8,2.09,2.48,2.47,Year 3,2,0,False,False,False,True,False
7903,21.9,Female,25000.0,1,5.52,92.4,4,25.5,0,1,6.6,2.97,3.18,3.26,Year 2,0,0,True,False,False,False,False
7904,18.4,Male,65257.0,1,5.5,82.3,3,22.1,1,0,6.6,0.39,0.01,0.02,Year 3,1,0,False,True,False,False,False
7905,23.4,Male,38143.0,1,3.64,81.4,3,51.5,0,1,5.0,1.48,1.59,1.65,Year 4,0,1,True,False,False,False,False
7906,20.8,Female,25000.0,1,4.68,77.6,3,20.2,1,1,6.1,2.25,2.4,2.36,Year 4,2,0,False,True,False,False,False
7907,21.2,Female,25000.0,1,3.79,78.1,0,25.1,0,1,6.1,1.05,1.16,1.15,Year 3,1,0,False,True,False,False,False
7909,22.7,Female,25000.0,0,4.88,81.5,1,49.2,1,0,3.1,4.0,3.97,3.9,Year 2,0,0,False,False,False,True,False
7910,22.7,Female,29858.0,1,2.49,84.0,3,41.5,1,1,6.8,2.42,2.17,2.22,Year 4,1,1,True,False,False,False,False
7913,20.5,Female,29041.0,0,3.88,91.8,3,32.6,1,0,6.6,0.64,0.73,0.75,Year 3,1,1,False,False,True,False,False
7915,20.3,Male,35450.0,1,3.85,74.8,2,54.7,0,0,5.5,0.03,0.26,0.29,Year 2,2,1,False,False,True,False,False
7916,21.0,Male,64107.0,1,3.8,75.2,3,14.8,0,0,3.8,3.57,2.93,2.89,Year 3,0,0,False,False,False,False,True
7917,20.4,Male,26966.0,1,3.84,90.3,0,5.0,0,0,6.6,2.5,2.77,2.82,Year 2,1,0,True,False,False,False,False
7919,19.5,Male,31251.0,1,2.0,79.2,3,46.8,0,1,5.5,1.11,0.76,0.95,Year 3,0,0,False,False,False,False,True
7920,22.0,Male,58158.0,1,5.01,74.1,3,32.2,0,0,7.5,0.89,0.79,0.83,Year 3,0,0,False,False,False,True,False
7921,23.9,Female,25000.0,1,5.09,95.5,4,6.2,0,0,6.3,2.97,2.86,2.86,Year 4,0,0,False,False,True,False,False
7922,23.6,Female,71005.0,1,5.83,77.7,2,38.9,0,0,6.4,3.88,3.57,3.6,Year 3,1,0,True,False,False,False,False
7923,18.2,Female,38282.0,1,3.87,95.3,2,17.2,0,0,7.5,2.22,2.03,2.03,Year 1,1,0,False,True,False,False,False
7924,23.8,Female,30249.0,1,4.34,81.8,2,14.6,0,0,7.7,1.72,1.6,1.6,Year 1,1,0,False,False,False,False,True
7925,20.3,Male,61571.0,0,5.36,78.1,1,18.3,1,0,3.8,4.0,3.78,3.82,Year 2,1,0,True,False,False,False,False
7926,22.3,Female,25000.0,1,3.09,88.4,0,10.7,1,0,6.8,2.73,2.81,2.78,Year 4,2,0,True,False,False,False,False
7927,19.0,Male,40669.0,1,4.64,81.7,3,32.4,1,1,6.3,2.29,2.13,2.16,Year 2,0,0,False,False,False,False,True
7928,21.3,Male,38491.0,1,3.04,93.3,2,22.2,1,0,7.9,0.41,0.4,0.4,Year 1,2,1,False,True,False,False,False
7929,21.7,Male,25000.0,1,4.67,80.3,1,14.0,0,0,3.2,3.29,3.17,3.15,Year 2,0,0,False,False,False,True,False
7930,17.7,Male,39198.0,1,4.51,78.4,3,58.6,1,0,4.3,3.84,3.52,3.5,Year 2,1,0,False,False,True,False,False
7932,24.0,Female,26709.0,1,4.66,91.9,3,30.6,0,0,8.0,2.54,2.5,2.5,Year 1,1,0,True,False,False,False,False
7934,24.0,Male,25000.0,1,3.79,76.1,0,38.1,1,0,5.4,1.98,1.85,1.82,Year 2,0,0,True,False,False,False,False
7935,20.6,Female,34968.0,1,5.06,70.5,1,52.9,1,0,4.3,1.61,1.39,1.43,Year 3,2,0,False,False,False,False,True
7937,17.0,Male,25000.0,1,4.54,74.5,3,42.6,0,1,6.7,1.25,1.4,1.4,Year 1,1,1,True,False,False,False,False
7938,26.3,Female,40204.0,1,4.02,67.9,4,35.9,0,0,4.5,3.1,3.79,3.81,Year 2,3,0,False,True,False,False,False
7940,20.4,Male,25000.0,1,3.58,72.1,2,40.1,1,0,6.9,1.35,1.28,1.32,Year 3,1,0,True,False,False,False,False
7941,17.0,Female,25000.0,1,5.16,67.7,2,20.7,0,1,6.4,0.94,0.95,0.89,Year 3,1,1,False,False,True,False,False
7942,21.6,Female,47736.0,1,3.2,80.9,1,63.9,1,0,4.3,3.57,3.65,3.62,Year 2,0,0,False,True,False,False,False
7944,22.0,Male,35159.0,1,2.79,75.0,5,19.6,1,0,6.7,2.32,2.23,2.34,Year 4,1,0,False,True,False,False,False
7946,18.9,Female,25000.0,1,5.97,79.6,1,33.5,0,0,7.0,1.35,1.24,1.23,Year 2,0,0,False,False,False,False,True
7947,23.5,Male,96182.0,1,5.98,99.6,2,31.6,0,0,4.9,3.79,3.98,3.98,Year 1,0,0,False,False,True,False,False
7948,22.8,Male,33117.0,1,6.12,80.5,2,38.6,1,0,4.1,4.0,4.0,3.94,Year 2,2,0,False,True,False,False,False
7949,23.1,Male,46788.0,1,3.17,71.8,0,19.9,0,1,9.1,1.82,1.78,1.71,Year 2,0,0,False,False,False,False,True
7950,21.0,Female,35274.0,1,7.52,84.4,2,40.1,1,1,4.6,4.0,4.0,4.0,Year 4,2,0,True,False,False,False,False
7951,17.9,Male,25876.0,0,5.54,85.1,3,28.4,1,0,2.2,4.0,4.0,4.0,Year 2,0,0,False,False,True,False,False
7952,23.2,Male,29394.0,1,5.32,79.3,3,46.8,0,0,3.3,1.22,1.58,1.58,Year 1,0,1,False,False,True,False,False
7954,17.9,Female,57117.0,1,1.97,94.4,2,35.6,0,0,7.7,0.71,0.54,0.53,Year 3,2,0,False,True,False,False,False
7956,25.6,Female,33962.0,1,3.46,89.1,0,40.9,1,0,5.9,3.26,3.41,3.41,Year 1,3,0,False,False,True,False,False
7957,20.9,Male,25000.0,1,3.81,91.9,1,30.4,1,0,2.6,3.23,3.43,3.42,Year 2,0,0,True,False,False,False,False
7958,25.8,Male,25000.0,1,3.44,79.5,0,26.6,0,0,7.7,0.87,0.45,0.42,Year 4,0,0,False,False,False,True,False
7959,21.2,Female,25000.0,1,3.96,89.0,4,20.7,0,0,6.3,3.4,3.36,3.43,Year 3,1,0,False,False,False,True,False
7960,20.2,Female,47109.0,1,4.62,89.7,3,35.8,0,0,7.7,1.43,1.17,1.17,Year 1,2,0,False,False,True,False,False
7962,24.6,Female,25000.0,1,3.74,93.8,4,33.7,0,1,3.0,4.0,4.0,4.0,Year 1,1,0,False,False,False,False,True
7963,19.3,Female,130387.0,1,3.66,84.6,1,34.6,1,0,6.7,1.59,1.32,1.29,Year 3,0,0,False,True,False,False,False
7964,22.6,Female,25000.0,1,5.84,64.7,2,52.5,1,0,2.7,2.91,3.0,3.09,Year 3,3,0,False,True,False,False,False
7965,19.8,Female,25000.0,0,3.5,83.6,2,22.1,0,1,4.1,3.89,3.13,3.13,Year 1,1,0,False,False,False,True,False
7966,20.0,Female,81062.0,1,5.01,77.5,1,32.3,0,1,7.4,0.04,0.0,0.08,Year 2,1,0,False,True,False,False,False
7968,20.2,Male,58804.0,0,1.58,76.9,1,16.7,0,1,3.8,3.33,3.44,3.44,Year 1,2,0,False,False,True,False,False
7970,23.5,Male,25000.0,0,5.6,73.7,1,13.9,0,0,5.5,1.65,1.51,1.51,Year 1,0,1,True,False,False,False,False
7971,24.5,Female,82738.0,1,6.94,83.8,2,41.6,0,1,9.1,0.43,0.0,0.0,Year 1,1,0,True,False,False,False,False
7972,22.4,Male,51733.0,1,5.15,86.2,2,37.1,0,1,6.5,1.51,1.38,1.38,Year 1,1,0,False,False,False,True,False
7973,19.6,Male,51637.0,1,4.07,82.0,0,35.2,1,0,9.7,2.42,2.81,2.86,Year 2,2,0,False,False,True,False,False
7974,19.9,Male,37071.0,1,4.75,79.6,1,22.4,0,1,5.2,2.77,2.32,2.32,Year 1,2,0,False,False,True,False,False
7975,21.2,Male,42594.0,1,3.38,82.8,4,47.0,0,1,7.1,2.3,2.69,2.69,Year 1,1,0,False,False,False,False,True
7976,21.7,Male,25000.0,1,2.89,90.5,2,17.0,0,1,4.9,4.0,4.0,4.0,Year 4,1,0,False,False,True,False,False
7977,18.8,Male,31792.0,1,6.72,73.7,1,30.6,0,1,4.1,3.55,3.23,3.19,Year 3,1,0,False,False,False,True,False
7979,21.2,Male,25000.0,1,4.18,72.4,1,27.8,0,1,6.1,0.75,0.72,0.74,Year 3,0,1,False,False,False,False,True
7980,17.2,Male,38047.0,1,4.61,68.9,2,45.3,0,0,7.8,0.0,0.0,0.0,Year 4,2,1,False,False,True,False,False
7981,19.0,Male,59569.0,1,3.7,73.9,1,35.7,1,0,4.9,1.2,1.11,1.11,Year 4,3,0,False,True,False,False,False
7982,19.9,Female,25000.0,1,5.25,91.1,1,18.9,0,0,8.1,1.74,1.84,1.92,Year 2,0,0,False,False,False,False,True
7983,20.8,Female,26181.0,1,3.87,68.4,4,23.7,0,0,8.8,0.01,0.0,0.0,Year 4,0,1,False,True,False,False,False
7984,25.2,Female,25000.0,1,8.58,80.0,1,25.4,0,0,7.1,2.82,2.42,2.35,Year 4,3,0,True,False,False,False,False
7985,21.5,Male,29862.0,1,1.52,87.3,4,20.0,0,0,6.1,0.17,0.48,0.42,Year 4,2,1,False,True,False,False,False
7986,19.2,Male,46913.0,1,3.13,82.1,4,33.3,1,0,4.3,1.39,1.39,1.39,Year 1,1,0,False,False,True,False,False
7987,21.5,Female,47806.0,1,5.4,89.0,1,56.2,0,1,7.8,2.19,2.86,2.88,Year 3,2,0,False,False,False,True,False
7988,20.2,Female,41238.0,0,1.96,77.4,1,23.3,0,0,3.4,2.28,2.26,2.25,Year 2,1,0,False,True,False,False,False
7989,21.7,Male,25000.0,0,4.26,78.1,0,53.2,0,0,6.6,1.67,1.47,1.39,Year 4,1,1,False,False,True,False,False
7990,22.3,Male,25000.0,1,3.57,78.9,2,30.0,0,1,3.2,1.37,1.07,1.07,Year 1,0,0,True,False,False,False,False
7991,23.7,Male,47918.0,1,3.85,86.4,2,33.9,0,1,3.6,3.53,3.38,3.35,Year 2,2,0,True,False,False,False,False
7993,24.6,Female,26817.0,1,4.19,81.9,1,9.6,0,0,6.8,1.62,1.7,1.62,Year 4,0,0,True,False,False,False,False
7994,23.0,Female,25000.0,1,3.02,80.1,1,35.5,0,1,7.3,0.78,0.89,0.81,Year 2,1,1,False,True,False,False,False
7995,19.4,Male,59895.0,1,5.32,74.3,6,5.0,0,0,5.5,1.55,1.58,1.58,Year 1,2,0,False,False,False,False,True
7996,25.9,Male,25000.0,0,4.3,95.9,2,32.5,1,1,4.7,1.64,1.62,1.68,Year 2,1,0,False,False,False,False,True
7997,21.7,Female,46516.0,1,2.21,78.9,6,32.0,0,1,4.1,2.83,2.83,2.8,Year 2,3,0,False,False,False,True,False
7998,19.2,Female,27389.0,1,3.13,77.1,2,11.6,1,0,6.8,0.88,0.92,0.92,Year 2,0,0,False,True,False,False,False
7999,24.6,Female,25000.0,1,3.89,80.3,2,30.8,0,0,6.7,1.73,1.31,1.33,Year 3,0,1,True,False,False,False,False
8000,25.6,Male,78228.0,1,5.0,96.6,3,26.5,0,0,5.8,3.44,3.1,3.13,Year 2,0,0,False,False,True,False,False
8002,19.9,Male,25000.0,1,5.24,81.8,1,28.3,0,1,8.4,1.35,1.35,1.32,Year 3,2,0,False,False,False,True,False
8003,20.6,Male,25000.0,1,4.09,61.9,4,22.9,0,1,7.3,1.19,1.12,1.19,Year 4,0,1,False,False,False,False,True
8004,22.6,Male,25000.0,1,3.12,89.8,1,30.9,0,0,3.0,1.35,1.34,1.32,Year 2,0,1,False,False,False,True,False
8005,23.8,Female,25000.0,1,4.07,79.7,1,40.4,0,1,7.1,4.0,3.89,3.88,Year 2,0,0,False,True,False,False,False
8006,22.3,Male,94379.0,1,4.95,89.3,0,27.1,0,0,8.0,1.13,1.05,1.03,Year 4,1,1,False,False,True,False,False
8007,21.2,Female,25000.0,0,3.76,87.1,1,29.4,1,1,4.0,0.25,0.09,0.14,Year 3,1,1,False,False,False,True,False
8008,24.3,Male,70861.0,1,2.57,83.3,2,37.8,1,1,7.2,1.75,2.05,2.0,Year 3,2,1,False,False,False,False,True
8009,20.3,Male,27489.0,1,4.26,78.4,2,57.2,0,0,10.0,1.98,2.03,2.05,Year 2,2,0,True,False,False,False,False
8011,20.4,Male,25000.0,1,5.95,71.3,1,9.6,1,0,5.1,3.04,3.0,3.0,Year 1,1,0,True,False,False,False,False
8012,21.9,Male,25000.0,1,5.48,83.8,2,19.2,1,0,5.3,1.25,1.39,1.44,Year 3,0,1,True,False,False,False,False
8013,20.8,Male,25000.0,0,3.7,86.4,3,37.2,0,0,5.7,2.72,3.07,3.07,Year 1,2,0,False,False,True,False,False
8014,20.9,Male,25000.0,1,4.59,82.7,3,48.2,0,0,2.7,4.0,3.86,3.95,Year 4,1,0,False,True,False,False,False
8015,20.2,Male,25000.0,1,3.89,82.3,1,18.7,1,0,2.6,1.84,1.53,1.49,Year 3,1,0,False,True,False,False,False
8016,24.0,Female,73694.0,1,5.95,77.2,2,29.5,0,0,6.0,2.99,3.23,3.31,Year 3,2,0,False,False,False,False,True
8017,19.4,Male,33746.0,1,1.91,80.7,1,30.2,1,1,5.4,1.02,1.39,1.41,Year 2,1,1,False,True,False,False,False
8018,19.4,Female,25000.0,0,4.25,73.2,0,20.8,1,0,6.7,3.66,3.49,3.4,Year 2,1,0,False,True,False,False,False
